"","LakeID","Expt","Year","DDload","TotLoad","TP","Chl","Secchi","Hyper","Pexport"
"181",2,2,2005,365.73,4938.50867434872,0.0263535167153296,6.21548410301212,1.83601828000572,0.0281428067007758,2648.33339514414
"182",2,2,2006,1372.1,10660.8468749941,0.0295285854709495,7.3980828451047,1.78522956027188,0.0409766179284385,5628.19187024703
"183",2,2,2007,3097.7,14483.4889147524,0.0318933406298462,8.35636995013119,1.75163477122295,0.05267638579522,7646.20841223267
"184",2,2,2008,3526,18530.4616457313,0.0346100083016498,9.53423785464364,1.71667831124663,0.0685016674762754,9787.53052089443
"185",2,2,2009,1160.1,9531.83067318949,0.0289393842808604,7.16944781940404,1.79412470881868,0.0383521771003176,5100.22392295156
"186",2,2,2010,2788.7,15377.4753338709,0.0324948604750065,8.61024974542788,1.74358249208288,0.0559574670007613,8135.65302965806
"187",2,2,2011,551.58,7129.46664333048,0.027568679951071,6.65363338702865,1.81572159776021,0.03267998969846,3829.16463493123
"188",2,2,2012,516.46,5893.88337845787,0.0268673997793526,6.39855702810427,1.82729544103323,0.0300064193469773,3154.2078005322
"189",2,2,2013,2627.2,13072.2703450366,0.0309942439168414,7.98446160414163,1.76403032392915,0.0480047846991494,6897.14541798357
"190",2,3,1987,3517,11980.9071600438,0.0304272279916986,7.75465585061352,1.77208042982852,0.0452003143708103,6413.49159125693
"191",2,3,1988,1068.2,6053.51367772624,0.0269916994917853,6.44332861240827,1.82521673754407,0.030469252393377,3275.11692120596
"192",2,3,1989,1690.1,6826.52237558785,0.0273725491519192,6.58168822223644,1.81892122959862,0.03191693124279,3642.14098615447
"193",2,3,1990,1828.1,7174.71131404659,0.0275508117295043,6.64705948748927,1.81601191927693,0.0326099759796858,3812.1812835804
"194",2,3,1991,3103.3,10387.9731990382,0.0293747088570524,7.33797563920765,1.7875311451942,0.0402802391534871,5491.33037572544
"195",2,3,1992,1838.8,6542.88013452734,0.0272131194891594,6.52355233734797,1.8215432590298,0.031305462662026,3489.12423327274
"196",2,3,1993,11591,27974.6698903431,0.0417523439722383,12.9799987478925,1.63906562831738,0.122563359110476,14702.0321207627
"197",2,3,1994,2548.8,10855.459070713,0.0297439899700399,7.48269254518286,1.78203267600508,0.0419645650452541,5818.58450228061
"198",2,3,1995,3481.8,12735.6367357885,0.0308414954681525,7.92219068409334,1.76618076658038,0.0472385739337865,6767.73018833422
"199",2,3,1996,9442.9,27485.1973680608,0.0414079638689237,12.8034883342616,1.64241669812746,0.119549943347076,14485.0761033209
"200",2,3,1997,1096.5,8635.18426679211,0.0284678903868079,6.98946542073171,1.80140704214099,0.0363333459902511,4669.92905890692
"201",2,3,1998,5130.1,18138.9146834864,0.0343555269331471,9.42055023168325,1.7198053201785,0.0669087715423298,9594.21215943337
"202",2,3,1999,1391.1,8412.85444532861,0.028302642965914,6.92701682792036,1.80399499092418,0.0356427159938887,4517.4324466148
"203",2,3,2000,10334,29538.8103656224,0.043123853019261,13.6922113007296,1.62605385590378,0.134953505778544,15548.6702480265
"204",2,3,2001,1892.4,10101.9452199345,0.0293188610629955,7.31622957557091,1.78837019986657,0.0400294215084869,5441.48063739161
"205",2,3,2002,792.02,6794.83328423372,0.0273919234679266,6.58877424180752,1.8186038912204,0.0319917754164356,3660.67522439843
"206",2,3,2003,1106.1,6228.32269657547,0.0270490971254918,6.46406682541399,1.82426088210778,0.0306845714576642,3330.76109049296
"207",2,3,2004,4131.2,14685.8525565707,0.0320127364449376,8.40644236712782,1.7500214901365,0.0533176693746319,7744.08857999125
"208",2,3,2005,689.32,5970.8854909618,0.0269222866311331,6.41830331445485,1.8263760758344,0.0302102091083762,3207.66629371385
"209",2,3,2006,2705.9,13595.2940049067,0.031326806360914,8.1209583222832,1.75939375906331,0.0497004556858492,7176.71493468023
"210",2,3,2007,5086.5,18528.018730965,0.0346012556570431,9.5303164621659,1.71678538526127,0.0684464993165224,9780.9051564866
"211",2,3,2008,5846.8,23583.3740541993,0.0383226468805819,11.2667230104819,1.67407933015637,0.0943633126907555,12456.7449042398
"212",2,3,2009,1950.2,11579.463333995,0.0301828654436208,7.65676269193514,1.77560760017469,0.0440251165010823,6202.26951926965
"213",2,3,2010,4752.4,19908.8206516693,0.0356037283117567,9.98457789827961,1.7047366692312,0.0749423978992253,10529.042552623
"214",2,3,2011,955.56,8514.90802971695,0.0283716610459797,6.95305946826828,1.80291181022907,0.0359301054734556,4581.23295612982
"215",2,3,2012,924.05,7071.78735793342,0.0275248182511554,6.63750317536556,1.81643467870769,0.0325083027095279,3787.45537770861
"216",2,3,2013,4396.4,16552.7266494395,0.0332421743395424,8.93121407417065,1.73383357743219,0.0602095210355585,8731.25879479271
